Timestamp,Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z,Roll Raw,Pitch Raw,Kalman Roll,Kalman Pitch,Complementary Roll,Complementary Pitch,Joystick X,Joystick Y,Joystick Button,Emergency Button
2024-12-12 10:24:34,-0.1316,0.7994,0.963,1.861,-0.7739,44.8989,39.6952,6.0037,6.9153,0.7545,24.142,2.1924,13011,13011,1,1
2024-12-12 10:24:34,0.3852,-0.2959,0.5704,1.9832,4.9207,1.4485,-27.4143,-30.9425,5.7993,-0.7178,9.5552,-3.4881,13012,13011,1,1
2024-12-12 10:24:34,-0.024,-1.0263,0.985,0.029,0.0963,14.7462,-46.178,0.9648,-1.0228,0.1217,-12.8192,0.4398,13021,13020,1,1
2024-12-12 10:24:34,0.0437,-0.844,0.9679,1.7694,-8.9266,-41.2538,-41.0872,-1.9477,-7.9159,1.0928,-25.6757,2.4493,13010,13010,1,1
2024-12-12 10:24:34,0.1194,0.1023,0.9544,-1.0245,-0.4228,-44.0171,6.1199,-7.0876,-9.7136,0.3902,-19.2162,-0.475,13010,13010,1,1
2024-12-12 10:24:34,-0.0484,0.9112,1.0226,-0.3069,0.1879,-3.04,41.7032,2.0227,-2.6248,-0.305,7.3672,-1.6859,13010,13010,1,1
2024-12-12 10:24:34,0.0564,0.6971,0.9913,0.5786,-0.2701,4.1508,35.1137,-2.663,3.9924,-0.1557,20.3798,-0.7485,12332,13003,1,1
2024-12-12 10:24:35,-0.0926,0.2054,1.0033,0.7007,1.0123,38.0134,11.5682,5.1646,8.3135,0.126,22.282,0.5451,13011,13010,1,1
2024-12-12 10:24:35,-1.2945,-0.2905,0.6578,-0.6886,-2.0564,-10.6278,-23.8257,60.9469,5.5598,1.9923,5.3519,6.2546,13023,13031,1,1
2024-12-12 10:24:35,0.0088,-0.6799,1.0272,0.945,-2.1327,6.5478,-33.5,-0.4074,-0.0679,1.4189,-11.3281,2.6562,13130,13122,1,1
2024-12-12 10:24:35,-0.1145,-0.7207,0.9938,-0.2916,0.7681,-6.6889,-35.9492,5.3303,-5.2302,2.1843,-19.9374,4.0496,13010,13010,1,1
2024-12-12 10:24:35,0.0217,-0.4553,0.9818,-0.3985,-0.1632,-24.9637,-24.8783,-1.1486,-9.3669,2.1982,-22.7071,2.7283,13010,13010,1,1
2024-12-12 10:24:35,0.041,0.2334,0.9967,-1.2382,-0.4228,-41.8034,13.182,-2.2928,-9.5351,1.5938,-13.8773,0.5079,13010,13010,1,1
2024-12-12 10:24:35,-0.0882,0.8645,0.9894,0.1511,-0.438,2.6394,41.1482,3.839,-1.8571,1.5232,11.3795,0.8574,13010,13010,1,1
2024-12-12 10:24:35,0.0534,0.9886,0.993,1.2962,0.1116,26.731,44.8711,-2.184,5.8469,1.1982,25.9209,0.0624,13010,13003,1,1
2024-12-12 10:24:35,-0.0157,0.2413,1.0006,0.9908,0.6612,54.7768,13.5558,0.8714,11.0479,1.0488,27.8412,0.1821,13211,13031,1,1
2024-12-12 10:24:35,0.0178,-0.4194,1.0289,1.0213,1.4704,34.563,-22.1762,-0.9174,7.1394,0.7016,6.0792,-0.4486,13010,13010,1,1
2024-12-12 10:24:35,-0.0564,-0.6862,1.0528,-0.3222,0.936,5.8913,-33.0962,2.5708,0.5465,0.6699,-12.6052,1.1178,13011,13013,1,1
2024-12-12 10:24:35,-0.1346,-0.6767,1.0099,0.258,0.3864,9.2653,-33.8261,6.316,-4.515,1.0301,-19.4813,1.9134,12323,13002,1,1
2024-12-12 10:24:35,-0.0701,-0.3339,1.0065,-0.1848,-0.9419,-22.0477,-18.356,3.7821,-8.4735,1.5984,-21.4162,2.9717,13000,13003,1,1
2024-12-12 10:24:35,0.0461,0.0721,1.0074,-1.2993,0.9665,-25.9408,4.0915,-2.614,-9.0573,1.3928,-14.4301,1.311,13010,13003,1,1
2024-12-12 10:24:35,-0.013,0.3443,0.984,0.1358,0.0047,-10.2614,19.284,0.7128,-5.4465,0.9637,-0.0996,0.183,13010,13010,1,1
