Timestamp,Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z,Roll Raw,Pitch Raw,Kalman Roll,Kalman Pitch,Complementary Roll,Complementary Pitch,Joystick X,Joystick Y,Joystick Button,Emergency Button
2024-12-12 10:33:07,-0.004,-0.0043,0.9965,-0.0919,-0.1358,0.2024,-0.2471,0.2302,-0.0773,0.0546,-0.0836,0.0339,13010,13003,1,1
2024-12-12 10:33:07,0.0009,0.0018,1.0014,-0.0919,-0.2579,0.0803,0.1033,-0.0503,-0.0859,0.0504,-0.0929,0.0392,13003,13010,1,1
2024-12-12 10:33:07,0.0021,-0.008,1.0087,0.0455,-0.2274,-0.0724,-0.4522,-0.1193,-0.0802,0.0486,-0.0775,0.0378,13010,13003,1,1
2024-12-12 10:33:07,-0.0008,-0.0009,1.0016,-0.1224,0.0933,0.0498,-0.0504,0.0475,-0.0871,0.0344,-0.0935,0.011,13010,13002,1,1
2024-12-12 10:33:07,0.0001,0.0042,0.9974,0.0913,-0.0289,-0.0571,0.2439,-0.0084,-0.0757,0.0343,-0.061,0.0254,13010,13010,1,1
2024-12-12 10:33:07,-0.0008,-0.0009,1.0067,-0.0461,-0.1052,0.065,-0.0501,0.0472,-0.0816,0.0131,-0.0808,-0.0199,13010,13003,1,1
2024-12-12 10:33:07,0.0001,-0.0004,0.9945,0.0455,0.1085,0.1872,-0.0226,-0.0085,-0.0804,-0.0005,-0.0704,-0.0389,13010,13010,1,1
2024-12-12 10:33:07,-0.0052,-0.0001,1.004,-0.1987,0.0475,0.3398,-0.0084,0.2981,-0.0736,0.0025,-0.0458,-0.0021,13003,13003,1,1
2024-12-12 10:33:07,0.0009,-0.0031,0.9989,-0.2293,-0.1663,0.0803,-0.1765,-0.0504,-0.0737,0.0071,-0.0609,0.0188,13010,13010,1,1
2024-12-12 10:33:07,0.0067,0.0025,0.9992,-0.0461,-0.2579,-0.0724,0.1455,-0.3864,-0.0552,-0.0049,-0.0132,-0.0194,13010,13003,1,1
2024-12-12 10:33:08,-0.0018,-0.0001,1.0004,-0.0461,-0.1205,0.1566,-0.0085,0.1034,-0.0525,-0.0171,-0.0242,-0.0323,13010,13010,1,1
2024-12-12 10:33:08,-0.0052,0.0023,1.0014,0.1677,-0.0442,-0.0266,0.1312,0.2989,-0.0512,-0.0152,-0.039,-0.0066,13010,13010,1,1
2024-12-12 10:33:08,0.0033,-0.0038,0.9918,-0.0613,-0.0136,0.0956,-0.2201,-0.1918,-0.0487,-0.0026,-0.0425,0.0344,13010,13003,1,1
2024-12-12 10:33:08,-0.0018,0.0023,1.0014,-0.0155,0.078,-0.0418,0.1312,0.1033,-0.0597,0.0008,-0.0754,0.035,13010,13003,1,1
2024-12-12 10:33:08,-0.0021,0.0001,1.004,-0.0613,0.2765,0.0498,0.0055,0.117,-0.0464,0.0145,-0.0329,0.0564,13010,13010,1,1
2024-12-12 10:33:08,-0.0008,-0.0055,0.9977,-0.1377,0.1391,0.1108,-0.3169,0.0476,-0.0646,0.0197,-0.092,0.057,13010,13002,1,1
2024-12-12 10:33:08,-0.0047,-0.0004,1.0001,-0.0003,-0.1052,-0.0113,-0.0225,0.2713,-0.0658,0.0298,-0.0837,0.0682,13010,13010,1,1
2024-12-12 10:33:08,0.0009,0.0013,1.0014,-0.1987,-0.1358,0.2635,0.0754,-0.0503,-0.0613,0.034,-0.0586,0.0672,13002,13010,1,1
2024-12-12 10:33:08,0.0065,0.0023,1.0048,-0.0766,-0.0442,0.3398,0.1308,-0.3703,-0.0538,0.0372,-0.0386,0.0492,13010,13003,1,1
2024-12-12 10:33:08,0.0043,-0.0028,0.994,-0.0308,-0.0289,0.0803,-0.1633,-0.2477,-0.056,0.0227,-0.0442,-0.0011,13010,13010,1,1
2024-12-12 10:33:08,0.0026,-0.0053,0.9955,-0.1071,0.1849,-0.0571,-0.3036,-0.149,-0.0545,0.0256,-0.0478,0.0104,13010,13010,1,1
2024-12-12 10:33:08,-0.003,-0.0011,1.0028,-0.1682,0.0322,0.0498,-0.0642,0.1729,-0.0701,0.0365,-0.0936,0.0513,13010,13010,1,1
2024-12-12 10:33:08,0.0004,0.0003,0.9972,-0.0003,-0.0594,-0.0724,0.0196,-0.0225,-0.0403,0.0221,-0.0048,0.0054,13010,13003,1,1
2024-12-12 10:33:08,-0.0011,-0.005,1.0004,-0.0308,0.0627,0.0498,-0.2881,0.0615,-0.0648,0.0423,-0.0869,0.0711,13003,13003,1,1
2024-12-12 10:33:08,0.0026,-0.0004,1.0067,-0.0155,0.078,0.0192,-0.0223,-0.1473,-0.0456,0.0329,-0.0108,0.0213,13010,13010,1,1
2024-12-12 10:33:08,-0.0021,-0.0014,1.0101,0.1524,0.0016,0.0803,-0.0776,0.1163,-0.0403,0.0379,-0.0239,0.0515,13010,13010,1,1
2024-12-12 10:33:08,0.0028,0.004,0.9999,-0.1377,-0.1816,-0.0266,0.2293,-0.1623,-0.0256,0.0433,0.0162,0.0578,13003,13010,1,1
2024-12-12 10:33:08,-0.0062,0.0035,1.0067,-0.0461,0.0169,0.2482,0.2,0.3529,-0.0041,0.0392,0.0503,0.0495,13010,13003,1,1
2024-12-12 10:33:08,0.0001,-0.0043,0.9909,-0.0766,-0.1816,0.1261,-0.2485,-0.0085,-0.0426,0.0501,-0.0976,0.0764,13003,13010,1,1
2024-12-12 10:33:09,0.0009,0.0018,0.9957,0.015,-0.151,-0.1945,0.1039,-0.0506,-0.0387,0.0345,-0.0597,0.0266,13010,13010,1,1
2024-12-12 10:33:09,0.0009,-0.0019,1.0072,-0.0919,-0.3648,-0.1334,-0.1056,-0.05,-0.0486,0.0154,-0.078,-0.022,13010,13010,1,1
2024-12-12 10:33:09,0.0021,-0.0021,0.9984,-0.0003,0.1391,-0.1792,-0.1206,-0.1205,-0.0598,0.0131,-0.0992,-0.006,13003,13010,1,1
2024-12-12 10:33:09,0.0009,0.0033,0.9911,0.015,0.0322,-0.0266,0.189,-0.0508,-0.051,-0.0018,-0.0543,-0.0374,13010,13010,1,1
2024-12-12 10:33:09,-0.0003,-0.0048,1.0111,-0.0919,-0.1816,-0.1029,-0.2712,0.0193,-0.0616,-0.0044,-0.0852,-0.0162,13010,13003,1,1
2024-12-12 10:33:09,-0.004,-0.0038,0.9926,0.0303,-0.0747,0.1261,-0.2199,0.2311,-0.0679,0.0064,-0.0919,0.0282,13010,13003,1,1
2024-12-12 10:33:09,-0.0069,-0.0016,1.0026,-0.0766,0.0016,0.065,-0.0922,0.3962,-0.0769,0.01,-0.0992,0.0316,13010,13010,1,1
2024-12-12 10:33:09,-0.0055,-0.0026,0.9916,-0.0461,0.2307,0.0345,-0.1496,0.316,-0.0665,0.0436,-0.0531,0.1057,13003,13003,1,1
2024-12-12 10:33:09,-0.0008,-0.0031,1.0018,0.0303,0.078,-0.0113,-0.176,0.0474,-0.0593,0.0367,-0.0448,0.0612,13010,13003,1,1
2024-12-12 10:33:09,0.0026,0.0013,1.0018,-0.2293,-0.09,-0.1487,0.0753,-0.148,-0.0592,0.0313,-0.0476,0.0329,13003,13010,1,1
2024-12-12 10:33:09,0.0055,0.0016,0.9957,0.1677,0.2154,-0.164,0.0898,-0.3175,-0.0486,0.0428,-0.0357,0.0466,13010,13002,1,1
2024-12-12 10:33:09,-0.0055,-0.0031,1.0075,-0.0766,-0.1358,-0.164,-0.175,0.311,-0.0444,0.0555,-0.0337,0.0794,13010,13003,1,1
2024-12-12 10:33:09,-0.0028,-0.0075,0.9977,0.0455,-0.09,-0.1792,-0.4291,0.1598,-0.0463,0.0556,-0.0553,0.0565,13010,13003,1,1
2024-12-12 10:33:09,0.0006,-0.0036,1.0009,0.0608,-0.0747,-0.0571,-0.2041,-0.0364,-0.0645,0.0509,-0.1043,0.0369,13010,13010,1,1
2024-12-12 10:33:09,0.0016,-0.0036,1.0023,-0.0766,0.1238,-0.0724,-0.2038,-0.0921,-0.0524,0.0408,-0.049,0.0136,13003,13003,1,1
2024-12-12 10:33:09,0.0001,-0.006,1.0009,0.0455,-0.3648,-0.0876,-0.3439,-0.0084,-0.0579,0.061,-0.0715,0.0792,13010,13003,1,1
2024-12-12 10:33:09,0.0023,0.0011,0.9992,-0.1682,0.0322,0.1261,0.0615,-0.1344,-0.0562,0.0597,-0.0556,0.0587,13010,13003,1,1
2024-12-12 10:33:09,-0.0028,-0.0067,0.9887,-0.0461,-0.2121,-0.0266,-0.3906,0.1613,-0.0696,0.0742,-0.1002,0.0958,13010,13003,1,1
2024-12-12 10:33:09,0.0063,0.003,0.9953,-0.0308,0.0933,0.065,0.1742,-0.3598,-0.0454,0.0656,-0.0119,0.0486,13010,13002,1,1
2024-12-12 10:33:10,0.0053,0.0047,0.9945,0.0303,-0.09,-0.0113,0.2728,-0.3038,-0.0332,0.0633,0.0088,0.0488,13010,13010,1,1
2024-12-12 10:33:10,-0.0011,0.0016,0.9989,-0.1071,-0.09,0.0956,0.0895,0.0616,-0.0275,0.0698,0.0045,0.0673,13010,13003,1,1
2024-12-12 10:33:10,-0.0001,-0.0021,0.9974,-0.1987,0.0169,0.004,-0.1207,0.0056,-0.036,0.077,-0.0374,0.0806,13010,13010,1,1
2024-12-12 10:33:10,-0.0008,-0.0006,0.9945,-0.1224,-0.09,0.065,-0.0367,0.0478,-0.0565,0.0665,-0.0884,0.0457,13010,13000,1,1
2024-12-12 10:33:10,-0.0069,-0.0026,1.0033,-0.0308,0.0475,-0.0113,-0.1479,0.3959,-0.0507,0.0592,-0.0485,0.0349,13010,13010,1,1
2024-12-12 10:33:10,0.0033,-0.005,1.0038,-0.0155,0.0016,0.4009,-0.2871,-0.1895,-0.059,0.0629,-0.0766,0.0527,13003,13003,1,1
2024-12-12 10:33:10,-0.0079,0.0003,0.9965,0.015,0.0169,-0.1792,0.0196,0.4548,-0.0491,0.0653,-0.0433,0.0633,13010,13010,1,1
2024-12-12 10:33:10,-0.0062,-0.0021,0.9999,-0.0919,0.0475,0.3856,-0.1204,0.3553,-0.0478,0.0824,-0.0451,0.1057,13010,13010,1,1
2024-12-12 10:33:10,-0.0006,-0.0006,0.9957,0.1066,0.1085,0.2024,-0.0366,0.0337,-0.0448,0.0831,-0.0318,0.0992,13003,13003,1,1
2024-12-12 10:33:10,-0.0021,0.003,1.005,-0.1224,-0.0136,0.0345,0.1725,0.1169,-0.042,0.0997,-0.0226,0.1279,13010,13003,1,1
2024-12-12 10:33:10,0.0036,0.002,0.9931,-0.1071,-0.1968,0.0345,0.1182,-0.2057,-0.0302,0.0609,0.0029,-0.0007,13010,13003,1,1
2024-12-12 10:33:10,-0.0028,0.0023,1.0057,-0.0308,0.1085,0.2177,0.1307,0.1585,-0.0426,0.067,-0.036,0.0531,13010,13010,1,1
2024-12-12 10:33:10,-0.0045,0.0018,0.9974,-0.214,-0.2884,-0.0571,0.1037,0.258,-0.0347,0.0719,-0.0209,0.0859,13010,13010,1,1
2024-12-12 10:33:10,-0.004,0.0047,0.9977,0.0608,0.0475,0.065,0.2719,0.2299,-0.0266,0.0572,-0.0053,0.0558,13010,13010,1,1
2024-12-12 10:33:10,0.0023,0.0006,0.9918,-0.0308,0.0016,0.1261,0.0338,-0.1354,-0.0357,0.0234,-0.0366,-0.0289,13010,13003,1,1
2024-12-12 10:33:10,-0.0021,0.0016,1.0009,-0.1529,0.1849,0.1414,0.0894,0.1174,-0.0355,0.0259,-0.0328,0.0093,13010,13010,1,1
2024-12-12 10:33:10,0.0021,0.0011,0.9977,-0.0461,-0.0442,-0.2708,0.0616,-0.1206,-0.0376,0.0186,-0.0459,-0.0003,13010,13010,1,1
2024-12-12 10:33:10,0.0038,0.0018,0.9965,-0.1071,-0.0289,-0.0418,0.1038,-0.219,-0.0334,0.0087,-0.0331,-0.0058,13010,13010,1,1
2024-12-12 10:33:10,0.0009,-0.0082,0.9896,-0.0155,0.0016,-0.0113,-0.475,-0.0509,-0.0417,0.0195,-0.0695,0.0298,13010,13002,1,1
2024-12-12 10:33:11,0.0048,0.0008,1.0055,0.0761,0.0627,-0.1945,0.0472,-0.2727,-0.0495,0.0382,-0.0778,0.0725,13003,13010,1,1
2024-12-12 10:33:11,0.0014,-0.005,1.0036,-0.0003,-0.151,-0.0724,-0.2872,-0.0781,-0.0386,0.0454,-0.0354,0.0805,13003,13010,1,1
